"date","Item","Element","Value"
2014-05-27,"SWISS FRANC - CME","Smart money net position (% of OI)",24
2014-05-27,"U.S. DOLLAR INDEX - ICE","Smart money net position (% of OI)",6.2
2014-05-27,"U.S. TREASURY BONDS - CBoT","Smart money net position (% of OI)",-13.9
2014-05-27,"VIX FUTURES - CBOE","Smart money net position (% of OI)",15.3
2014-05-27,"10-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",2.2
2014-05-27,"2-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",10
2014-05-27,"3-MONTH EURODOLLARS - CME","Speculators net position (% of OI)",0.500000000000002
2014-05-27,"30-DAY FEDERAL FUNDS - CBoT","Speculators net position (% of OI)",-17.1
2014-05-27,"5-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",1
2014-05-27,"AUSTRALIAN DOLLAR - CME","Speculators net position (% of OI)",21.2
2014-05-27,"BRITISH POUND STERLING - CME","Speculators net position (% of OI)",45
2014-05-27,"CANADIAN DOLLAR - CME","Speculators net position (% of OI)",2.3
2014-05-27,"DJIA Consolidated - CBoT","Speculators net position (% of OI)",22.3
2014-05-27,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Speculators net position (% of OI)",22.3
2014-05-27,"E-MINI S&P 400 STOCK INDEX - CME","Speculators net position (% of OI)",31.7
2014-05-27,"E-MINI S&P 500 STOCK INDEX - CME","Speculators net position (% of OI)",20.7
2014-05-27,"EURO FX - CME","Speculators net position (% of OI)",-24
2014-05-27,"JAPANESE YEN - CME","Speculators net position (% of OI)",-37
2014-05-27,"MEXICAN PESO - CME","Speculators net position (% of OI)",7.39999999999999
2014-05-27,"NASDAQ-100 Consolidated - CME","Speculators net position (% of OI)",30
2014-05-27,"NASDAQ-100 STOCK INDEX (MINI) - CME","Speculators net position (% of OI)",40.3
2014-05-27,"NEW ZEALAND DOLLAR - CME","Speculators net position (% of OI)",65.2
2014-05-27,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Speculators net position (% of OI)",-7.2
2014-05-27,"S&P 500 Consolidated - CME","Speculators net position (% of OI)",20.4
2014-05-27,"SWISS FRANC - CME","Speculators net position (% of OI)",-24
2014-05-27,"U.S. DOLLAR INDEX - ICE","Speculators net position (% of OI)",-6.2
2014-05-27,"U.S. TREASURY BONDS - CBoT","Speculators net position (% of OI)",13.9
2014-05-27,"VIX FUTURES - CBOE","Speculators net position (% of OI)",-15.3
2014-06-03,"10-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-1.2
2014-06-03,"2-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-8.5
2014-06-03,"3-MONTH EURODOLLARS - CME","Smart money net position (% of OI)",0.699999999999999
2014-06-03,"30-DAY FEDERAL FUNDS - CBoT","Smart money net position (% of OI)",21.1
2014-06-03,"5-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",1.4
2014-06-03,"AUSTRALIAN DOLLAR - CME","Smart money net position (% of OI)",-25.6
2014-06-03,"BRITISH POUND STERLING - CME","Smart money net position (% of OI)",-42.1
2014-06-03,"CANADIAN DOLLAR - CME","Smart money net position (% of OI)",-1.8
2014-06-03,"DJIA Consolidated - CBoT","Smart money net position (% of OI)",-19.6
2014-06-03,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Smart money net position (% of OI)",-19.6
2014-06-03,"E-MINI S&P 400 STOCK INDEX - CME","Smart money net position (% of OI)",-33.4
2014-06-03,"E-MINI S&P 500 STOCK INDEX - CME","Smart money net position (% of OI)",-21.1
2014-06-03,"EURO FX - CME","Smart money net position (% of OI)",30.5
2014-06-03,"JAPANESE YEN - CME","Smart money net position (% of OI)",46.5
2014-06-03,"MEXICAN PESO - CME","Smart money net position (% of OI)",-9.8
2014-06-03,"NASDAQ-100 Consolidated - CME","Smart money net position (% of OI)",-33.2
2014-06-03,"NASDAQ-100 STOCK INDEX (MINI) - CME","Smart money net position (% of OI)",-42.3
2014-06-03,"NEW ZEALAND DOLLAR - CME","Smart money net position (% of OI)",-63.3
2014-06-03,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Smart money net position (% of OI)",4.5
2014-06-03,"S&P 500 Consolidated - CME","Smart money net position (% of OI)",-19.8
2014-06-03,"SWISS FRANC - CME","Smart money net position (% of OI)",27
2014-06-03,"U.S. DOLLAR INDEX - ICE","Smart money net position (% of OI)",5.2
2014-06-03,"U.S. TREASURY BONDS - CBoT","Smart money net position (% of OI)",-12.4
2014-06-03,"VIX FUTURES - CBOE","Smart money net position (% of OI)",13.7
2014-06-03,"10-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",1.3
2014-06-03,"2-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",8.5
2014-06-03,"3-MONTH EURODOLLARS - CME","Speculators net position (% of OI)",-0.799999999999997
2014-06-03,"30-DAY FEDERAL FUNDS - CBoT","Speculators net position (% of OI)",-21
2014-06-03,"5-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",-1.4
2014-06-03,"AUSTRALIAN DOLLAR - CME","Speculators net position (% of OI)",25.5
2014-06-03,"BRITISH POUND STERLING - CME","Speculators net position (% of OI)",42
2014-06-03,"CANADIAN DOLLAR - CME","Speculators net position (% of OI)",1.8
2014-06-03,"DJIA Consolidated - CBoT","Speculators net position (% of OI)",19.5
2014-06-03,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Speculators net position (% of OI)",19.5
2014-06-03,"E-MINI S&P 400 STOCK INDEX - CME","Speculators net position (% of OI)",33.5
2014-06-03,"E-MINI S&P 500 STOCK INDEX - CME","Speculators net position (% of OI)",21.1
2014-06-03,"EURO FX - CME","Speculators net position (% of OI)",-30.4
2014-06-03,"JAPANESE YEN - CME","Speculators net position (% of OI)",-46.6
2014-06-03,"MEXICAN PESO - CME","Speculators net position (% of OI)",9.9
2014-06-03,"NASDAQ-100 Consolidated - CME","Speculators net position (% of OI)",33.1
2014-06-03,"NASDAQ-100 STOCK INDEX (MINI) - CME","Speculators net position (% of OI)",42.3
2014-06-03,"NEW ZEALAND DOLLAR - CME","Speculators net position (% of OI)",63.3
2014-06-03,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Speculators net position (% of OI)",-4.3
2014-06-03,"S&P 500 Consolidated - CME","Speculators net position (% of OI)",19.8
2014-06-03,"SWISS FRANC - CME","Speculators net position (% of OI)",-27.1
2014-06-03,"U.S. DOLLAR INDEX - ICE","Speculators net position (% of OI)",-5.09999999999999
2014-06-03,"U.S. TREASURY BONDS - CBoT","Speculators net position (% of OI)",12.5
2014-06-03,"VIX FUTURES - CBOE","Speculators net position (% of OI)",-13.7
2014-06-10,"10-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-2.6
2014-06-10,"2-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-11.4
2014-06-10,"3-MONTH EURODOLLARS - CME","Smart money net position (% of OI)",0.899999999999999
2014-06-10,"30-DAY FEDERAL FUNDS - CBoT","Smart money net position (% of OI)",20.5
2014-06-10,"5-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",2.9
2014-06-10,"AUSTRALIAN DOLLAR - CME","Smart money net position (% of OI)",-30
2014-06-10,"BRITISH POUND STERLING - CME","Smart money net position (% of OI)",-38.5
2014-06-10,"CANADIAN DOLLAR - CME","Smart money net position (% of OI)",0.100000000000001
2014-06-10,"DJIA Consolidated - CBoT","Smart money net position (% of OI)",-16.6
2014-06-10,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Smart money net position (% of OI)",-16.6
2014-06-10,"E-MINI S&P 400 STOCK INDEX - CME","Smart money net position (% of OI)",-34.4
2014-06-10,"E-MINI S&P 500 STOCK INDEX - CME","Smart money net position (% of OI)",-19.4
2014-06-10,"EURO FX - CME","Smart money net position (% of OI)",33
2014-06-10,"JAPANESE YEN - CME","Smart money net position (% of OI)",40.5
2014-06-10,"MEXICAN PESO - CME","Smart money net position (% of OI)",-13.9
2014-06-10,"NASDAQ-100 Consolidated - CME","Smart money net position (% of OI)",-34
2014-06-10,"NASDAQ-100 STOCK INDEX (MINI) - CME","Smart money net position (% of OI)",-42.5
2014-06-10,"NEW ZEALAND DOLLAR - CME","Smart money net position (% of OI)",-55.4
2014-06-10,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Smart money net position (% of OI)",7.3
2014-06-10,"S&P 500 Consolidated - CME","Smart money net position (% of OI)",-17.9
2014-06-10,"SWISS FRANC - CME","Smart money net position (% of OI)",28.2
2014-06-10,"U.S. DOLLAR INDEX - ICE","Smart money net position (% of OI)",4.4
2014-06-10,"U.S. TREASURY BONDS - CBoT","Smart money net position (% of OI)",-12.9
2014-06-10,"VIX FUTURES - CBOE","Smart money net position (% of OI)",14.7
2014-06-10,"10-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",2.3
2014-06-10,"2-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",11.4
2014-06-10,"3-MONTH EURODOLLARS - CME","Speculators net position (% of OI)",-0.800000000000001
2014-06-10,"30-DAY FEDERAL FUNDS - CBoT","Speculators net position (% of OI)",-20.6
2014-06-10,"5-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",-2.89999999999999
2014-06-10,"AUSTRALIAN DOLLAR - CME","Speculators net position (% of OI)",30.1
2014-06-10,"BRITISH POUND STERLING - CME","Speculators net position (% of OI)",38.4
2014-06-10,"CANADIAN DOLLAR - CME","Speculators net position (% of OI)",-4.44089209850063e-15
2014-06-10,"DJIA Consolidated - CBoT","Speculators net position (% of OI)",16.6
2014-06-10,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Speculators net position (% of OI)",16.6
2014-06-10,"E-MINI S&P 400 STOCK INDEX - CME","Speculators net position (% of OI)",34.3
2014-06-10,"E-MINI S&P 500 STOCK INDEX - CME","Speculators net position (% of OI)",19.4
2014-06-10,"EURO FX - CME","Speculators net position (% of OI)",-33.1
2014-06-10,"JAPANESE YEN - CME","Speculators net position (% of OI)",-40.6
2014-06-10,"MEXICAN PESO - CME","Speculators net position (% of OI)",14
2014-06-10,"NASDAQ-100 Consolidated - CME","Speculators net position (% of OI)",34
2014-06-10,"NASDAQ-100 STOCK INDEX (MINI) - CME","Speculators net position (% of OI)",42.4
2014-06-10,"NEW ZEALAND DOLLAR - CME","Speculators net position (% of OI)",55.5
2014-06-10,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Speculators net position (% of OI)",-7.2
2014-06-10,"S&P 500 Consolidated - CME","Speculators net position (% of OI)",17.9
2014-06-10,"SWISS FRANC - CME","Speculators net position (% of OI)",-28.2
2014-06-10,"U.S. DOLLAR INDEX - ICE","Speculators net position (% of OI)",-4.5
2014-06-10,"U.S. TREASURY BONDS - CBoT","Speculators net position (% of OI)",12.9
2014-06-10,"VIX FUTURES - CBOE","Speculators net position (% of OI)",-14.5
2014-06-17,"10-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-2.3
2014-06-17,"2-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-7.6
2014-06-17,"3-MONTH EURODOLLARS - CME","Smart money net position (% of OI)",2.6
2014-06-17,"30-DAY FEDERAL FUNDS - CBoT","Smart money net position (% of OI)",17.4
2014-06-17,"5-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",4.4
2014-06-17,"AUSTRALIAN DOLLAR - CME","Smart money net position (% of OI)",-33.1
2014-06-17,"BRITISH POUND STERLING - CME","Smart money net position (% of OI)",-41.5
2014-06-17,"CANADIAN DOLLAR - CME","Smart money net position (% of OI)",-3.6
2014-06-17,"DJIA Consolidated - CBoT","Smart money net position (% of OI)",-17.8
2014-06-17,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Smart money net position (% of OI)",-17.8
2014-06-17,"E-MINI S&P 400 STOCK INDEX - CME","Smart money net position (% of OI)",-31.6
2014-06-17,"E-MINI S&P 500 STOCK INDEX - CME","Smart money net position (% of OI)",-16.6
2014-06-17,"EURO FX - CME","Smart money net position (% of OI)",36.6
2014-06-17,"JAPANESE YEN - CME","Smart money net position (% of OI)",50
2014-06-17,"MEXICAN PESO - CME","Smart money net position (% of OI)",-34.5
2014-06-17,"NASDAQ-100 Consolidated - CME","Smart money net position (% of OI)",-32.5
2014-06-17,"NASDAQ-100 STOCK INDEX (MINI) - CME","Smart money net position (% of OI)",-34.1
2014-06-17,"NEW ZEALAND DOLLAR - CME","Smart money net position (% of OI)",-8.3
2014-06-17,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Smart money net position (% of OI)",17.8
2014-06-17,"S&P 500 Consolidated - CME","Smart money net position (% of OI)",-15.3
2014-06-17,"SWISS FRANC - CME","Smart money net position (% of OI)",8.8
2014-06-17,"U.S. DOLLAR INDEX - ICE","Smart money net position (% of OI)",-34.3
2014-06-17,"U.S. TREASURY BONDS - CBoT","Smart money net position (% of OI)",-14.6
2014-06-17,"VIX FUTURES - CBOE","Smart money net position (% of OI)",15.9
2014-06-17,"10-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",2.1
2014-06-17,"2-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",7.5
2014-06-17,"3-MONTH EURODOLLARS - CME","Speculators net position (% of OI)",-2.5
2014-06-17,"30-DAY FEDERAL FUNDS - CBoT","Speculators net position (% of OI)",-17.4
2014-06-17,"5-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",-4.5
2014-06-17,"AUSTRALIAN DOLLAR - CME","Speculators net position (% of OI)",33.1
2014-06-17,"BRITISH POUND STERLING - CME","Speculators net position (% of OI)",41.5
2014-06-17,"CANADIAN DOLLAR - CME","Speculators net position (% of OI)",3.4
2014-06-17,"DJIA Consolidated - CBoT","Speculators net position (% of OI)",17.9
2014-06-17,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Speculators net position (% of OI)",17.9
2014-06-17,"E-MINI S&P 400 STOCK INDEX - CME","Speculators net position (% of OI)",31.5
2014-06-17,"E-MINI S&P 500 STOCK INDEX - CME","Speculators net position (% of OI)",16.5
2014-06-17,"EURO FX - CME","Speculators net position (% of OI)",-36.6
2014-06-17,"JAPANESE YEN - CME","Speculators net position (% of OI)",-50.1
2014-06-17,"MEXICAN PESO - CME","Speculators net position (% of OI)",34.5
2014-06-17,"NASDAQ-100 Consolidated - CME","Speculators net position (% of OI)",32.4
2014-06-17,"NASDAQ-100 STOCK INDEX (MINI) - CME","Speculators net position (% of OI)",34.2
2014-06-17,"NEW ZEALAND DOLLAR - CME","Speculators net position (% of OI)",8.3
2014-06-17,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Speculators net position (% of OI)",-17.7
2014-06-17,"S&P 500 Consolidated - CME","Speculators net position (% of OI)",15.4
2014-06-17,"SWISS FRANC - CME","Speculators net position (% of OI)",-8.7
2014-06-17,"U.S. DOLLAR INDEX - ICE","Speculators net position (% of OI)",34.4
2014-06-17,"U.S. TREASURY BONDS - CBoT","Speculators net position (% of OI)",14.5
2014-06-17,"VIX FUTURES - CBOE","Speculators net position (% of OI)",-16
2014-06-24,"10-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-3.3
2014-06-24,"2-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-9
2014-06-24,"3-MONTH EURODOLLARS - CME","Smart money net position (% of OI)",2.1
2014-06-24,"30-DAY FEDERAL FUNDS - CBoT","Smart money net position (% of OI)",17.1
2014-06-24,"5-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",4
2014-06-24,"AUSTRALIAN DOLLAR - CME","Smart money net position (% of OI)",-36.2
2014-06-24,"BRITISH POUND STERLING - CME","Smart money net position (% of OI)",-42
2014-06-24,"CANADIAN DOLLAR - CME","Smart money net position (% of OI)",-4.4
2014-06-24,"DJIA Consolidated - CBoT","Smart money net position (% of OI)",-19.8
2014-06-24,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Smart money net position (% of OI)",-19.8
2014-06-24,"E-MINI S&P 400 STOCK INDEX - CME","Smart money net position (% of OI)",-36.3
2014-06-24,"E-MINI S&P 500 STOCK INDEX - CME","Smart money net position (% of OI)",-17
2014-06-24,"EURO FX - CME","Smart money net position (% of OI)",36.7
2014-06-24,"JAPANESE YEN - CME","Smart money net position (% of OI)",48.4
2014-06-24,"MEXICAN PESO - CME","Smart money net position (% of OI)",-36.9
2014-06-24,"NASDAQ-100 Consolidated - CME","Smart money net position (% of OI)",-53.5
2014-06-24,"NASDAQ-100 STOCK INDEX (MINI) - CME","Smart money net position (% of OI)",-53.5
2014-06-24,"NEW ZEALAND DOLLAR - CME","Smart money net position (% of OI)",-14.2
2014-06-24,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Smart money net position (% of OI)",18.4
2014-06-24,"S&P 500 Consolidated - CME","Smart money net position (% of OI)",-19.7
2014-06-24,"SWISS FRANC - CME","Smart money net position (% of OI)",26.5
2014-06-24,"U.S. DOLLAR INDEX - ICE","Smart money net position (% of OI)",-32.5
2014-06-24,"U.S. TREASURY BONDS - CBoT","Smart money net position (% of OI)",-15.7
2014-06-24,"VIX FUTURES - CBOE","Smart money net position (% of OI)",16.8
2014-06-24,"10-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",3.4
2014-06-24,"2-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",9
2014-06-24,"3-MONTH EURODOLLARS - CME","Speculators net position (% of OI)",-2
2014-06-24,"30-DAY FEDERAL FUNDS - CBoT","Speculators net position (% of OI)",-17
2014-06-24,"5-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",-4
2014-06-24,"AUSTRALIAN DOLLAR - CME","Speculators net position (% of OI)",36.3
2014-06-24,"BRITISH POUND STERLING - CME","Speculators net position (% of OI)",42
2014-06-24,"CANADIAN DOLLAR - CME","Speculators net position (% of OI)",4.6
2014-06-24,"DJIA Consolidated - CBoT","Speculators net position (% of OI)",19.8
2014-06-24,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Speculators net position (% of OI)",19.8
2014-06-24,"E-MINI S&P 400 STOCK INDEX - CME","Speculators net position (% of OI)",36.4
2014-06-24,"E-MINI S&P 500 STOCK INDEX - CME","Speculators net position (% of OI)",16.9
2014-06-24,"EURO FX - CME","Speculators net position (% of OI)",-36.7
2014-06-24,"JAPANESE YEN - CME","Speculators net position (% of OI)",-48.5
2014-06-24,"MEXICAN PESO - CME","Speculators net position (% of OI)",36.9
2014-06-24,"NASDAQ-100 Consolidated - CME","Speculators net position (% of OI)",53.6
2014-06-24,"NASDAQ-100 STOCK INDEX (MINI) - CME","Speculators net position (% of OI)",53.6
2014-06-24,"NEW ZEALAND DOLLAR - CME","Speculators net position (% of OI)",14.3
2014-06-24,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Speculators net position (% of OI)",-18.3
2014-06-24,"S&P 500 Consolidated - CME","Speculators net position (% of OI)",19.5
2014-06-24,"SWISS FRANC - CME","Speculators net position (% of OI)",-26.4
2014-06-24,"U.S. DOLLAR INDEX - ICE","Speculators net position (% of OI)",32.5
2014-06-24,"U.S. TREASURY BONDS - CBoT","Speculators net position (% of OI)",15.6
2014-06-24,"VIX FUTURES - CBOE","Speculators net position (% of OI)",-16.6
2014-07-01,"10-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-2.9
2014-07-01,"2-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-8.9
2014-07-01,"3-MONTH EURODOLLARS - CME","Smart money net position (% of OI)",1.2
2014-07-01,"30-DAY FEDERAL FUNDS - CBoT","Smart money net position (% of OI)",19.7
